Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,19342484576.0675,19753490586.3592,21526615650.1782,25772356399.4603,23563232194.7355,26851350246.2134,29196502381.8627,30219070807.1025,32927067005.118,37801761961.0287,40377109505.1187,44544318706.8066,48374959174.2052,63079306618.9281,78369918525.2015,83562484550.1321,83337002756.5285,95133441245.388,106507911956.865,124687609417.3,156750816224.427,160622014029.317,154904633221.862,160000530886.785,146244041211.687,130638242469.059,147248826582.45,180012868627.778,189290783786.714,194839284973.209,212659048041.378,221099527491.906,220553773354.055,220949576765.65,225099507739.262,253136239804.91,252550100522.621,265549158043.635,250377799052.05,247067404757.782,268315059658.707,242105498359.997,247656772651.856,326744217914.734,405860474812.746,471742666480.474,533533468219.306,613164396848.234,668037143166.037,670986478460.585,805794703846.203,898604749625.803,915590443628.772,930086422789.749,958824753165.022,895440123119.347,856991850399.316,964790654430.539,986610722363.102,980371628600.078,900828558644.124
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,147.836768786415,147.238536787463,156.426780061126,182.521138714036,162.594548386348,180.489043079442,191.135789578846,192.629741663478,204.317426274074,228.255299992155,237.153624714893,254.393353644298,268.539196687062,340.276624087179,410.742094205946,425.449373012793,412.139596239449,456.948219597768,496.845222685721,564.860888424024,689.602800421373,686.247583014867,642.760123867758,644.783086971741,572.3163822477,496.418612880572,543.253242099206,644.780943840593,658.347177742178,658.186040295144,698.048374060864,705.498632971128,684.375596222535,666.986221244707,661.318383530982,724.062189968291,703.573119312598,720.738063422644,662.202759089881,636.80778581739,673.967014400832,592.637414655198,590.750863105046,759.434685444393,919.005361685002,1040.44646144838,1145.95106313512,1282.32293524015,1360.08478795144,1329.72704315466,1554.18337860429,1686.69576257001,1672.36365831011,1653.18843593743,1658.65006182338,1507.80025630571,1404.95316439875,1540.23247267839,1534.17176660592,1485.30742493168,1330.1402316926
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.896239262561082,-2.62404481027745,-2.65024736601754,0.424006116054414,-2.97108295181204,-0.751145633263363,0.822466332073503,1.2224507278501,-0.399008908589025,-2.71772339887441,-2.97220628130256,-5.19935166158236,-4.03281141893714,-0.786168842222239,1.68935176992882,2.86825942531577,0.676025397726093,-0.822680526040145,0.00576744348830971,0.51792838699734,0.834282384719558,1.3720467813481,0.312925898559087,2.92663044573696,3.80280415822219,4.21472377257723,4.5459226560401,2.2422496689168,-1.20575919574868,2.40307943540866,1.61925333816009,0.353701561057136,2.0285481203662,1.65582899578351,0.285573452855445,-0.406482648843053,0.409546849340785,0.00263278058132244,-0.570661316136068,-5.39439148029797
Africa Western and Central,AFW,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,10407321640.3539,11131302981.479,11946843968.9628,12680220415.2601,13842621612.1733,14866816736.9203,15837474342.612,14430648806.7267,14884699923.3509,16887028427.8935,23511477699.804,20838908163.4782,25272340677.8719,31282962685.6682,44227412162.1058,51459772973.1146,62147555473.8059,65334104528.2934,71220525032.8343,88654314397.8093,112064063500.952,211065184009.677,187218448133.4,138155586596.237,114296077828.18,116541346400.574,107528972026.103,110354025260.946,108975317103.853,101798537787.419,121837737280.177,117491402473.35,118316836021.128,97186773683.6559,85693055813.7603,107403017953.853,119043576285.767,119983265523.38,122621303104.932,130198655013.551,134150161633.262,141862545777.662,170531894804.468,197384166042.614,245856459111.752,302110792974.068,384336309536.004,451866076568.114,553031246170.03,492545833170.889,580217267150.154,658428249866.884,716935231751.071,807818949699.141,846943079513.473,757492080699.648,687484728475.586,680989095100.78,738131279381.973,792078923887.672,786584975143.582
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,107.963778616651,113.114696953784,118.865837440142,123.478966568545,131.892938958314,138.566819440514,144.368394634907,128.620050961971,129.678996354687,143.757635300556,195.490684201364,169.168528863905,200.226910297762,241.782075260994,333.289875473385,377.898462957787,444.504298338287,454.923087827076,482.618499758549,584.544785353761,718.901921950146,1317.31654898202,1136.79468344736,816.139285944852,656.904775547102,651.700457485045,585.07829234262,584.290054262687,561.525597688106,510.56834625194,594.899599576292,558.5990402193,547.823070701764,438.26231068767,376.354920811847,459.364903240959,495.779036379884,486.52301634998,484.090741631737,500.436179658533,502.031661993901,516.927933754647,605.061007142955,681.882359233506,826.816538201165,988.839393612544,1224.05761209197,1400.08600739197,1666.89984716336,1444.20189894288,1655.13013813728,1827.51834682635,1936.39096169927,2123.39243327941,2166.74330941761,1886.24815793403,1666.42240647892,1606.97833161683,1695.95921508335,1772.33915484035,1714.42679990415
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-0.211799268943793,1.59532206448839,5.02995666838615,3.17773666154149,1.77056227069671,-3.91019212148841,-11.5333730867615,-0.78048359000114,12.8756382054308,15.1856729192464,8.20807227913198,0.685048296302256,1.67096992618036,7.47720539086352,-4.62185266423509,5.82495666361724,1.95256093572493,-4.82021201669944,2.38781031448283,-0.820101271414089,-9.47148450280808,-5.9808975125967,-9.10387779116527,-2.22296242668138,2.68275471174684,-1.34211999380508,-1.28139354152435,2.06847736761459,-0.439562951651624,3.75671962149033,-1.53401564616226,0.0121387591564712,-3.72439495373852,-2.89661440255095,-0.695412914007193,1.90387505963369,0.975344288441704,0.821685748548035,-1.23644134793618,0.805464917005864,2.67004126434702,7.10476594475683,2.9465215998592,4.98285343562483,3.05650382063092,2.42673694429656,2.73188845538471,3.27630531366967,3.35538259573465,3.80768688650186,2.10132944747778,2.45467653324,3.17879431962315,3.07849938917337,0.091846224606897,-2.54351632475716,-0.42916893408217,0.217701289226738,0.501091983868051,-3.5024329708651
Arab World,ARB,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,34516200667.6159,37899006230.2195,42677109124.4577,49385020478.2549,58905232217.4089,74541397600.4946,140924283800.25,156110663145.899,193946269585.707,223335126113.148,245250507855.594,331903688111.364,449101745630.832,463298103901.777,434984663508.062,409005419434.034,414869114212.693,410650943020.062,392069304337.452,418051394686.964,411220230936.407,431206953457.335,596976029432.18,414165121973.567,443399567952.286,448889392819.455,461703535631.294,504458633111.317,553129705459.584,596061744908.331,575424735525.792,640331686099.185,737027427052.167,713133507164.77,713627343401.57,791227731573.466,940633526061.049,1156055254770.89,1370257815373.35,1597883942388.17,2028257993831.36,1750188159741.67,2057583034235.28,2431646845883.11,2698853408392.94,2777414118114.53,2811487444798.5,2449468161380.59,2399526423318.97,2447378932516,2688052317702.15,2739884738173.77,2466014963189.59
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,299.785926227086,319.992438779087,350.428118033775,394.560228139805,458.054494493845,564.018335718989,1036.57176007616,1114.75304619489,1342.62283466982,1497.26721058292,1591.38707317234,2084.57941013617,2731.4173440461,2730.11723088737,2484.74926235511,2265.88309645207,2230.05611738103,2142.70931495646,1986.78929647078,2058.50496661089,1968.60013664154,2007.91148818759,2681.19016905511,1810.70299606025,1903.35889665709,1876.28829763335,1881.05361463804,1993.06234598999,2135.62820222378,2250.80004314114,2126.6675897813,2316.73671858253,2610.38682949744,2472.44802546258,2421.82428925411,2627.66950655955,3055.36552488393,3670.41546371341,4249.48385734211,4837.8101194555,5993.74217612165,5049.16569571794,5797.80346543532,6695.85847731234,7265.96635133965,7314.8272010818,7247.97277832949,6185.08362961816,5938.79132841909,5941.06459437909,6402.38081068648,6403.54077174642,5654.95057417348
Arab World,ARB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.242017210138,4.91299942720853,-3.79510840827635,7.99219048958435,5.67436983215221,6.5750459583569E-05,-11.6249642724774,-9.46661573107596,-1.44312282784681,-5.07299594891182,1.72894341695124,-3.25289700345944,2.82343264969134,-0.531880582239282,8.73618006884438,-0.509326463496535,3.11213841425111,0.363980288926925,0.664040953158903,-0.218883095322909,2.22170403905176,1.96378668567351,2.90173038214519,-0.245366823363852,4.45615973454198,-0.501401930599954,-1.59809798087963,2.48617403656961,6.68376651195763,3.07859799089907,3.70050011825742,2.15225958031886,3.36372286028146,-1.68500536571285,2.3366041377604,1.56115207749583,3.68448035091997,1.16996089450856,0.545382229855079,0.943640544020099,1.21212156687534,-0.901272020269587,0.29118050855223,-0.243137150127609,-6.18042998222091
Caribbean small states,CSS,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1880306125.08709,2038301741.01758,2153895647.51123,2290313587.93574,2470264539.67836,2660946063.37451,2888647977.98384,3102515476.18807,3083590686.77691,3359706536.46511,3695257613.12302,4017606922.60285,4639299319.33647,5076285827.67196,6595605182.85158,7706760555.18393,7932122920.87447,9210482685.92608,9433651129.16603,10835423670.3095,13495267729.8259,14890317367.7428,16517827316.8801,16735576444.1244,15982827316.947,15814747522.7354,14441278727.6356,15521747479.8166,16459864446.8544,16872897190.6965,18011678551.9402,17878504938.8707,17575413725.0368,19033356740.2253,20014967673.1588,22072783645.8573,24081792644.0644,28202808369.0812,30129171346.6477,31944649115.6763,34218221475.4776,35249133288.9284,36990732783.7308,39545920869.4963,43259612434.0189,48918948073.756,55671360514.8618,61875367418.5173,70340115887.6869,59411439577.9183,64524447280.9871,69668272158.708,72051116148.0838,73419211007.4915,74439627824.1491,73063500000.9803,69496735798.6131,71763156883.7707,75432216540.9218,76644400521.136,68415253068.2718
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,448.256417447372,476.901483888726,494.736371870331,516.739524018496,547.950527291194,580.944135963881,621.434727092336,658.350898363451,645.928307266593,695.03898174207,755.144559357994,811.131747023846,925.527534480403,1000.86236268925,1285.49330305829,1485.16132917954,1511.87493810205,1736.7491543316,1759.82502005686,1999.18848673151,2461.65588353741,2683.65522411158,2940.21279062542,2942.71916948449,2778.89334709211,2722.82827481247,2466.29909898147,2633.11644457619,2775.62222203278,2827.68862333084,2997.31956302458,2951.05963766122,2875.1897212525,3084.66082821993,3214.05180792654,3514.10074340163,3803.62328864531,4421.50707411154,4690.20395190482,4938.52388005065,5253.44208546355,5374.08324483209,5600.44257362276,5945.87788921608,6459.56537666113,7255.1440884144,8201.29050639659,9054.85142793131,10225.3804292715,8578.71674660641,9253.21402705864,9920.91016586116,10187.3015094906,10306.8881563558,10377.1128904417,10116.5199455208,9560.1946792766,9810.47006759449,10250.434070083,10355.4076837653,9192.76780070435
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,3.03010035423405,4.55256495763156,4.28486067513698,3.20533599601156,0.925719664076283,5.93651141732381,-1.75151151445016,-4.31935803517894,-2.33585850641164,0.120717413611573,2.73290135899362,4.64833770716089,4.03516369594792,1.30745539291026,-0.260465624268235,-0.208816480327627,-3.60761717740068,-0.141439576290253,-0.90017439287513,0.510782697088175,1.16490335495946,1.57013460989772,3.50818893836944,0.215696778520112,0.469971187085989,1.25350677363967,1.98778138728302,1.86540730645343,2.04046483434456,2.68110103113824,3.29423456742236,0.47049352256407,4.33540555631626,3.01578643225757,1.32026194675652,2.87125489008446,4.87135320104596,3.23422753357086,2.92397525360599,6.09238961592635,2.62842935244565,0.608656109788399,-4.20139032328809,0.663896566016177,0.431610263998977,0.616856437767922,0.0566504936982994,-0.196575614530715,0.168844910101768,-1.69565902971783,-0.329822882820167,1.30239368372042,0.0901737729485035,-8.63744804168628
Central Europe and the Baltics,CEB,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9.5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256214716178.384,242613863726.344,259844359001.378,273986222493.749,310799991780.27,393167026089.716,415887617058.926,409858906875.543,448562585527.232,434733191397.011,428019076855.417,468568530890.015,527953057034.247,633710616265.568,762524769451.319,886123056769.309,1002202272880.86,1265854398686.31,1531466389823.77,1289412198363.73,1316424022878.97,1448607104373.49,1352494558109.02,1422043692905.78,1464683981873.01,1291919462660.06,1320428316220.46,1462808740378.38,1644035217822.91,1669911061179.76,1646520841111.14
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2313.59471965054,2196.20742558977,2359.83042237711,2489.83489686848,2824.89991719507,3578.66221636579,3793.68836848359,3745.67142057186,4106.27427629559,3986.14891407843,3946.77422808794,4352.29753339975,4935.99743920726,5943.40508437987,7171.18841053331,8356.34748952524,9475.07577969037,12012.4258705969,14585.1326287526,12303.4957462143,12606.8356712101,13905.6441718568,13012.8486075255,13711.2390784782,14152.0585206629,12511.5815624974,12820.4046075303,14237.9562956763,16033.3533595404,16307.9582004161,16103.4713041646
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9.54439051159881,-1.62512809131601,1.61539278133918,4.12773663853569,5.86734034313369,4.76327290689989,2.52202001690893,2.87755683397053,2.08486987507615,4.54849082526205,3.82324474882319,4.2829351439202,4.41198980410383,6.10847048740573,5.30189407812681,6.87210211908661,6.82565670859883,4.30422686621266,-3.32617641153938,2.00285734192016,3.41698727605721,0.946013675350898,1.50245639332735,3.21617977500561,4.1935689420179,3.37237194024887,5.1726958987923,4.70202709685287,4.07875959687887,-3.79627995260556
Early-demographic dividend,EAR,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,154718824691.509,155454485864.039,160645590109.66,170331566435.145,195518397807.044,212042818852.794,209082668906.25,219706224612.269,237831361268.157,265668136607.662,281121290119.8,304424977692.262,333205433413.661,425860322628.76,596485610130.724,641476003010.128,701136146005.018,783326163882.057,870179272919.128,1057322206639.94,1316006183033.29,1468764167380.25,1396675178282.86,1406171990072.17,1396230784988.18,1434154875341,1438323793852.78,1437416084640.81,1525008476215.66,1550869829555.76,1819730852561.34,1921430604188.95,2109242364070.76,2318771636296.65,2424467582839.37,2477469144618.72,2698246260650.7,2885554867313.63,2852026148215.55,3018667663033.54,3284843408912.09,3252680972746.64,3160812740372.82,3513814747848.11,4085722968707.31,4762795816443.8,5447392817960.46,6465168030975.02,7283824628024.39,7016807175661.21,8519220025152.87,9545032514173.69,10009515831074.1,10192455189112.4,10544952265725.3,10031734819886.9,10266183156915.3,11093521096555.9,11151451759954.5,11468653630869.9,10556582339094.3
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,157.875812853995,154.959394936081,156.391019345667,161.916316591066,181.450329320749,192.092133515613,184.87385846746,189.588045015202,200.283309168488,218.326387135041,225.447543795849,238.241592812403,254.472386888362,317.384728024691,433.862953996791,455.420796710208,485.934131155579,530.037271859771,574.823478034189,681.662611947752,827.730268156523,900.920132939925,835.264686225412,819.861239279061,793.825647331087,795.412588996813,778.513182184818,759.59862163067,787.190972481572,782.413914274046,896.863785701928,926.619781903592,995.965872938667,1072.63055416369,1099.15350182263,1101.10037057932,1175.92334826685,1233.47026048272,1196.25549617288,1242.96304604042,1328.36187728534,1292.45831726384,1234.6435500992,1349.75366624508,1543.83082554835,1770.69297767993,1992.98831292297,2328.17733276105,2582.33358028044,2449.74691235592,2929.66414805686,3234.04347297957,3342.80430368558,3356.00024854905,3424.03534009509,3213.07844431621,3244.23404179509,3459.71334378752,3432.8916071478,3485.60462578763,3168.14181887879
Early-demographic dividend,EAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,2.03351628800779,0.997141728153508,2.3079812422027,5.51301355600839,3.05405689423704,1.58494137426133,2.95957829563507,4.0577142712644,4.04867121310102,6.08546459208019,3.51565328080061,4.36529783590909,4.97330071691746,4.20265880058091,-0.332802048024163,4.6247693326537,1.4902435912384,-1.40175850999303,1.61301627162975,0.378146681489767,1.2492193447941,-2.56933757181382,-2.23425194952887,-0.445456606478587,-1.73967724831854,0.515519456342034,0.321344356967174,1.14294381889586,0.0716815945694123,3.03674193733177,2.37426012926443,1.83024923889643,1.40404618598029,1.34036475210281,0.361126085875242,3.72938213402749,2.70571357825666,0.38775006837966,0.175630434320624,2.52059520923898,-0.794518479365209,0.0414452261457967,3.63660793999492,4.49780720166302,4.17119084646006,4.29455750189018,4.10127749804414,1.91769945734306,-0.68143912521451,4.96385247205706,3.46261671255448,2.59018469406153,2.93672182821511,2.83009287150449,3.09065922277992,3.24691468970659,3.191196057399,2.30323442542517,0.961733282114906,-6.02274343713241
East Asia & Pacific,EAS,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,153305087589.004,153752989937.279,157316233451.023,175548893792.157,201692888827.162,224644467483.615,251157359610.429,272137867229.047,299849805337.859,345400327950.564,407764662462.742,452556992663.796,561776223316.504,740498018607.298,852544678504.391,933453221718.002,1026230207492.7,1223358172354.35,1544126227927.6,1676753235062.31,1812094653932.59,1997646943694.35,1957580565017.54,2083710802898,2232192026330.55,2355887025426.92,3079471595232.5,3616581442691.13,4351851180606.19,4532189100978.35,4733640395421.5,5344986895707.15,5839915531290.27,6531755007990.93,7397219765091.25,8398751656136.5,8090005884225.51,7733357448508.8,6928154339110.99,7737935270550.33,8370953335223.96,7784572502584.12,7910240610948.33,8695595293798.07,9749786432001.76,10402792582427.8,11027234857906.6,12327520169063.4,14210881845641.7,14629877090876.8,17042627990463.2,19748940250149,21125846896365.6,21364177305473.4,22033661406211.6,21950700826846.9,22725056017844.1,24277603466953.7,26423494968648.6,26993294396977.4,27037637776708.5
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,147.171909171622,147.321433225183,148.675250631626,161.962752893614,181.821387230638,197.79212371716,215.463467610801,227.840269759842,244.879060876864,274.890416997578,316.233424213089,341.788561796668,414.309159071762,533.955219848104,601.970178188204,646.887251774871,699.270307423652,820.793217219732,1020.40906575306,1091.31296403898,1162.18049408885,1262.09474828841,1216.86389710232,1274.76212382594,1345.34542017458,1398.6689259128,1799.82926931068,2079.6310362379,2462.29732089653,2524.73869306889,2597.85499146866,2891.89399266635,3118.48559830602,3444.67234904838,3853.56817686228,4323.76086619142,4116.74447445909,3891.35864693663,3449.06427744078,3814.32696664471,4088.09798754031,3768.10453602896,3797.18387335097,4141.54363622991,4608.8287035166,4881.31195514367,5136.72534710726,5702.47145534848,6527.37904766043,6674.03314475731,7722.48255326472,8889.22119162597,9444.59925924004,9486.56982171203,9717.22054820621,9615.42320133318,9886.90394662125,10491.1061221305,11349.3553692698,11532.2754435596,11495.4099508212
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.56934685452283,4.0525083561854,5.25360551509615,8.00152808337813,4.51726383888334,5.87108755922981,5.12593116233377,6.85937976288878,8.66939658784081,2.73918911596141,2.55411049237078,4.7093953559735,5.26406828964005,-1.2161793576912,1.7764476428803,2.50213001233787,3.82643577264193,4.19561518983451,4.3227092758861,2.27131100009717,3.08688728707982,2.49439195016974,2.70535820629635,4.6353504668654,4.15403675096955,3.31160198964884,4.5849592790068,5.95532559679401,3.48895895687961,3.54104266970698,3.31220779699086,2.84792058741535,2.87099464207844,3.91179923683345,4.41902445236342,4.40061547233856,2.89409297982306,-0.634791645018254,2.72185917918166,4.41663024220811,2.37506045854133,3.51147595354031,4.11395995095883,5.05757487926866,5.12308028557247,5.68618880167735,6.72731132324378,3.65573014034304,1.8615317422211,6.88067662238345,4.76480608368031,4.46982054635295,4.53135941303837,4.03476175763682,4.01606228358304,3.93436931357705,4.34093188645311,4.10059713646098,3.48235107955843,-0.925550296389773
East Asia & Pacific (excluding high income),EAP,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8.5,8.5,8.5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,80176748539.1082,70381284582.647,64494446886.0092,69838534495.6891,80970669762.9622,94494340402.308,103445325646.994,100235256758.982,101170435001.543,113603730632.025,126638212502.643,136187246390.266,154498766852.952,194521846158.732,219457247092.884,246716810138.901,250419205379.868,289378963156.848,280149555001.305,324502313287.829,374449732506.965,399574562334.067,419350763225.673,440022710698.355,477597645389.907,523411450010.762,521934179041.49,515474723195.79,571685596704.123,617849739648.206,662277586722.575,718755640858.718,805435045775.065,884247431058,1063756460757.64,1312969764460.81,1508081025623.45,1562083257243.21,1431710724151.18,1574913957552.2,1732344548547.7,1845375776924.32,2045720848723.56,2312840928030.16,2681673288285.25,3106693308790.78,3743273233011.33,4737476959222.59,5986875779621.23,6497291614809.99,7871675544536.43,9608251738783.07,10714042005323.9,11825908095611.5,12747603872580.8,13278535593051.4,13561295068501.1,14824735015347.2,16576160620809.5,17145147724009.6,17442981746025.6
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5953968044619,78.6840663722251,71.1534175199089,75.1247055088625,85.009092499173,96.782217932984,103.053768833216,97.2835729534929,95.6378936955731,104.506000376981,113.356977860746,118.639577754805,131.274984778843,161.43478495624,178.205899687326,196.498114719017,195.978851330756,222.872928272661,212.397751587496,242.188498914562,275.242221197921,289.183785305776,298.387726510301,307.884897360392,328.946262336628,354.773431721166,347.884108510145,337.623369540512,367.987027024067,391.12675538563,412.585770016806,441.054058570985,487.395620402006,528.041248767383,627.043301105435,764.286916265012,867.236679732398,887.673115767751,804.427470542058,875.614019822142,953.694853762863,1006.51938862702,1106.02969487351,1240.04092626149,1426.23312858763,1639.17770781621,1959.9402731989,2462.2828571106,3089.11191480638,3328.50090955414,4003.99716332801,4852.56611567956,5372.08994865385,5886.70136707377,6299.48095293354,6514.86634548035,6605.25392027983,7168.1110069824,7962.9899439924,8189.02031587191,8286.43878703643
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-13.2721317845392,-1.94981669619439,3.78902852780476,8.11854743742254,8.05512254759392,5.04162667309555,-3.93974135025863,-0.879203643389744,8.37719962101578,10.3804424594513,3.91281979660749,2.32538779826643,5.75620988248966,1.7222599504633,4.68215853422689,1.03249532177836,5.96141849040576,7.52451772137037,5.46863884492763,5.90732426468836,3.97637977603323,4.63298953160837,5.89257535548238,8.20608406450481,6.15569702292593,5.38180764022094,7.26236790333081,7.88791343740272,3.95316662209606,3.49014251902786,6.40298373161311,9.65612841921144,9.83025414373147,9.51433148848378,8.50678335059652,7.74074845971128,6.0706262348005,1.72107979634673,5.27087072939089,6.58845664141516,5.99297526828286,7.12220408833915,8.04567522333582,8.24970517420196,9.11338554605948,10.2432946163787,11.6814515332115,7.83865223387694,7.22060146786654,9.15327505525964,7.87461582492206,6.80844509480403,6.52598629606192,6.20282018369416,5.93767087136585,5.78178726313364,5.92903921346777,5.82426049787964,5.14369836887938,0.732773146099319
East Asia & Pacific (IDA & IBRD countries),TEA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,80063316656.9229,70281711056.3279,64403201897.4798,69739728837.4247,80856114662.6323,94360652380.7432,103298974015.066,100093446645.169,101027301822.999,113443007165.138,126459048205.481,135994572379.794,154280186201.594,194246641943.819,219146764951.234,246367761909.199,250064919102.123,288969557673.914,279753207033.893,324043216244.853,373919971214.371,399009255115.892,418757477176.597,439400178540.488,476921953236.87,522670941733.564,521195760767.061,514745443583.727,570876791477.746,616975622648.54,661340614413.771,717738764935.717,804295538188.576,882996421853.336,1062251487062.28,1311112210564.58,1505947433624.01,1559873264355.89,1429685178776.19,1572685812139.22,1729893674618.34,1842766054342.46,2042817041063.92,2309582280564.94,2677980213074.93,3102503674351.97,3738297475552.52,4731241012333.93,5979036789716.26,6488689382331.72,7861457204525.05,9595886477860.35,10700265350899.5,11810748348156.1,12731309124373.7,13261565445436.8,13543999977309.3,14805913863912.2,16555121218015.4,17123379371247.2,17420835248019.9
